"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","EXP","Exports","GBR","United Kingdom","A","Annual","2017","2017","USD","US Dollar","0","Units",,,4595057398,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","A","Annual","2018","2018","USD","US Dollar","0","Units",,,3606229428,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2011","2011","USD","US Dollar","0","Units",,,8204945209,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2012","2012","USD","US Dollar","0","Units",,,7916244045,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2013","2013","USD","US Dollar","0","Units",,,7587362332,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2014","2014","USD","US Dollar","0","Units",,,9311359638,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2015","2015","USD","US Dollar","0","Units",,,9310645414,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2016","2016","USD","US Dollar","0","Units",,,8301850725,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2017","2017","USD","US Dollar","0","Units",,,8502579726,,
"AUS","Australia","EXP","Exports","USA","United States","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9397107824,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2011","2011","USD","US Dollar","0","Units",,,297358100,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2012","2012","USD","US Dollar","0","Units",,,140306132,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2013","2013","USD","US Dollar","0","Units",,,125244044,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2014","2014","USD","US Dollar","0","Units",,,106130937,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2015","2015","USD","US Dollar","0","Units",,,125863493,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2016","2016","USD","US Dollar","0","Units",,,111674072,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2017","2017","USD","US Dollar","0","Units",,,133608260,,
"AUS","Australia","EXP","Exports","ARG","Argentina","A","Annual","2018","2018","USD","US Dollar","0","Units",,,263649694,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1125601802,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2012","2012","USD","US Dollar","0","Units",,,834266085,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2013","2013","USD","US Dollar","0","Units",,,685345863,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2014","2014","USD","US Dollar","0","Units",,,960779303,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2015","2015","USD","US Dollar","0","Units",,,867886578,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2016","2016","USD","US Dollar","0","Units",,,719928295,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1133058290,,
"AUS","Australia","EXP","Exports","BRA","Brazil","A","Annual","2018","2018","USD","US Dollar","0","Units",,,977632695,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2011","2011","USD","US Dollar","0","Units",,,481896049,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2012","2012","USD","US Dollar","0","Units",,,449823735,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2013","2013","USD","US Dollar","0","Units",,,338772469,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2014","2014","USD","US Dollar","0","Units",,,232456652,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2015","2015","USD","US Dollar","0","Units",,,245730455,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2016","2016","USD","US Dollar","0","Units",,,338409867,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2017","2017","USD","US Dollar","0","Units",,,295928999,,
"AUS","Australia","EXP","Exports","CHL","Chile","A","Annual","2018","2018","USD","US Dollar","0","Units",,,240961171,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2011","2011","USD","US Dollar","0","Units",,,71286096842,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2012","2012","USD","US Dollar","0","Units",,,73943562502,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2013","2013","USD","US Dollar","0","Units",,,88001370961,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2014","2014","USD","US Dollar","0","Units",,,85509068016,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2015","2015","USD","US Dollar","0","Units",,,56467755246,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2016","2016","USD","US Dollar","0","Units",,,55231727398,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2017","2017","USD","US Dollar","0","Units",,,68975542123,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2018","2018","USD","US Dollar","0","Units",,,83895758026,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,12415052,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,7791022,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4876738,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4414530,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3594707,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,3853278,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,4209634,,
"AUS","Australia","EXP","Exports","EST","Estonia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,3133887,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2011","2011","USD","US Dollar","0","Units",,,15416264650,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2012","2012","USD","US Dollar","0","Units",,,12469749415,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2013","2013","USD","US Dollar","0","Units",,,8501829795,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7791622978,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2015","2015","USD","US Dollar","0","Units",,,7542407649,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2016","2016","USD","US Dollar","0","Units",,,7232443778,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2017","2017","USD","US Dollar","0","Units",,,10969521090,,
"AUS","Australia","EXP","Exports","IND","India","A","Annual","2018","2018","USD","US Dollar","0","Units",,,11577601136,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,5023367685,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4486715037,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4222171387,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4421235007,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3532483239,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,3926337062,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,4914378832,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,4695290275,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2011","2011","USD","US Dollar","0","Units",,,247803462,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2012","2012","USD","US Dollar","0","Units",,,219241487,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2013","2013","USD","US Dollar","0","Units",,,187734781,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2014","2014","USD","US Dollar","0","Units",,,175003880,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2015","2015","USD","US Dollar","0","Units",,,180635569,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2016","2016","USD","US Dollar","0","Units",,,168586723,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2017","2017","USD","US Dollar","0","Units",,,135504948,,
"AUS","Australia","EXP","Exports","ISR","Israel","A","Annual","2018","2018","USD","US Dollar","0","Units",,,197914475,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,541745208,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,436772030,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,466124002,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,250564141,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,111932273,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,111843804,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,141287726,,
"AUS","Australia","EXP","Exports","RUS","Russia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,326892407,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1209348566,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1410692665,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1454478850,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1388792414,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1272406755,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1057691425,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,879201175,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,533402630,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,26337722,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,8461435,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,35965607,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,17701394,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,25979382,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,33967828,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,94163466,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,30642840,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1169864718,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1128530660,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2013","2013","USD","US Dollar","0","Units",,,746548342,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2014","2014","USD","US Dollar","0","Units",,,631607920,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2015","2015","USD","US Dollar","0","Units",,,584501482,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2016","2016","USD","US Dollar","0","Units",,,765942276,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1058341750,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1238775156,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,846415657,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,943280593,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,969065078,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,995264084,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1060938291,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,848243933,,
"AUT","Austria","EXP","Exports","AUS","Australia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1171079626,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2057616038,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2437267179,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2275546468,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2282441447,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1919185523,,
"AUT","Austria","EXP","Exports","BEL","Belgium","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1836294763,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2010","2010","USD","US Dollar","0","Units",,,895952537,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1019574230,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1030474014,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1136874930,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1243814476,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1087101188,,
"AUT","Austria","EXP","Exports","CAN","Canada","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1058833974,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2010","2010","USD","US Dollar","0","Units",,,5885127024,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6610621742,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2012","2012","USD","US Dollar","0","Units",,,5714635663,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2013","2013","USD","US Dollar","0","Units",,,5628067043,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5129827400,,
"AUT","Austria","EXP","Exports","CZE","Czech Republic","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5186891853,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2010","2010","USD","US Dollar","0","Units",,,761147616,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2011","2011","USD","US Dollar","0","Units",,,858673470,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2012","2012","USD","US Dollar","0","Units",,,872799817,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2013","2013","USD","US Dollar","0","Units",,,870731791,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2015","2015","USD","US Dollar","0","Units",,,760718326,,
"AUT","Austria","EXP","Exports","DNK","Denmark","A","Annual","2016","2016","USD","US Dollar","0","Units",,,777400891,,
"AUT","Austria","EXP","Exports","FIN","Finland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,666694042,,
"AUT","Austria","EXP","Exports","FIN","Finland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,734307199,,
"AUT","Austria","EXP","Exports","FIN","Finland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,654309329,,
"AUT","Austria","EXP","Exports","FIN","Finland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,646353031,,
